"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"federal";0,198975029704972;1,93635331598005;1,56151565608766;0,07973438930836;0,775946355499045;0,625739307179414;0,0112598920864138;0,683241755094348;0,305498352819239;0,000115050164030264;0,0108958042668457;0,00708570017495893;0,00290596303615018;1,27701860610981;0,0047389762883606
"conversa";0,140611637987663;0,51825246844523;1,03689373339419;0,120418374839509;0,443826136299005;0,887985233964456;0,0297094887464355;0,258585115565985;0,71170539568758;5,97538592557146e-05;0,000811719882283963;0,00324931581694244;0,00302220155759619;0,55557083496644;0,000932829567511099
"referido";1,49356814539621;-0,438416203397418;0,370654040635096;0,933418292207927;-0,273991986982919;0,231643439019516;0,923926076681099;0,0510068441421246;0,0250670791767778;0,0049266732876791;0,00042449919570228;0,000303417870387462;0,00220853190747414;1,05821080348931;0,00247313634636852
"político";-0,837138379361213;0,142827362934571;-3,06539114461872;-0,263180501455488;0,0449022263527905;-0,963701101857936;0,144393759298056;0,0026930528323589;0,852913187869585;0,00195504079841781;5,69094193267755e-05;0,0262139891744932;0,00278972451470417;1,50033693992385;0,00627970038349429
"modo";-0,639293752100038;-0,975412782545548;0,0484367441805882;-0,547692196259918;-0,83565022710995;0,0414964587293432;0,400946167085554;0,598039888499389;0,00101394441505589;0,00114015064923625;0,00265422786382401;6,5450234201532e-06;0,00278972451470417;0,687579924381014;0,00131888732510557
"membro";0,42346907734317;1,32258155331506;1,27842855766471;0,224345934509064;0,700678775424408;0,677287350641518;0,0887714804209137;0,55480849217916;0,356420027399927;0,000521114900226305;0,00508317437280389;0,00474944663795382;0,00290596303615018;0,967945114803131;0,00272264833567141
"humano";-1,47236536687274;-1,38255107115001;0,30089159729216;-0,721033996554611;-0,677050918678878;0,147350023171265;0,631578699254886;0,356801584502815;0,0116197162422987;0,00478778748085083;0,00422149271445111;0,000199951099976696;0,00220853190747414;1,26173345052972;0,00351591941224306
"curitiba";-0,077734290520952;2,0054685584269;1,11909392722301;-0,0338284890942941;0,872741885248293;0,487008454812494;0,00192767474243015;0,822069081451184;0,176003243806389;1,89644005481211e-05;0,0126225051433976;0,00393049202424506;0,00313844007904219;1,20576180208164;0,00456285727428773
"constitucional";-1,31472642114189;-1,31701439754889;0,094301162671153;-0,705586415800153;-0,70681432530778;0,0506094791318909;0,607822117593312;0,390800295749525;0,00137758665716114;0,00502297327225548;0,00504047112446546;2,58418844621971e-05;0,00290596303615018;1,14845214176545;0,00383279763433006
"sigilo";0,0282967300252663;0,952265021445448;0,80521851190663;0,0226847175885996;0,763404925647001;0,645521744859011;0,000923063684199702;0,66979661329241;0,329280323023393;1,58223687226407e-06;0,00179190368571016;0,00128122823231328;0,00197605486458212;0,634287539311042;0,000795007741826033
"roberto";1,7081645370507;-0,430689826329024;0,325446094654779;0,953518103898097;-0,240416270014897;0,181667946128925;0,946321530478071;0,0385457646387085;0,0151327048832222;0,0091574223308399;0,000582160945668926;0,000332408384773134;0,00313844007904219;1,19584833068544;0,00448813637220566
"informação";1,24532848735324;-0,0326397177389576;0,293622613160531;0,972995244516989;-0,0255019382154182;0,22941208619988;0,975676172613242;0,000429436310291697;0,023894391076467;0,00450669255321838;3,09587113239225e-06;0,000250535391605309;0,00290596303615018;0,858611763431966;0,00214231709956919
"estratégia";0,111740425049841;1,04857616636953;0,348902358877729;0,10060049633401;0,944038674756571;0,314118641123393;0,0162030180928652;0,914204519193031;0,0695924627141044;3,48322843389122e-05;0,00306733551555007;0,000339601132713083;0,00278972451470417;0,597830573579614;0,000997051432402269
"dizer";1,02173705589911;-0,62681873352335;0,139705847368624;0,846649916375029;-0,519405678061508;0,115765541935506;0,800397789182696;0,193009927339945;0,0065922834773608;0,00327636388558982;0,00123309851991015;6,1255206591027e-05;0,00313844007904219;0,777771392536315;0,00189853134421629
"advocacia";1,96541274853008;-0,834163089222616;0,114752419410538;0,919195931424954;-0,390126358105571;0,0536680944611884;0,895321826151326;0,103333631606227;0,00134454224244804;0,012123314697929;0,00218381466981033;4,13273485453263e-05;0,00313844007904219;1,41458791564693;0,00628020367540939
"pedir";1,17305139135476;-0,138729439975075;-0,239862783528215;0,973217035321361;-0,115096282464152;-0,199001125432075;0,97334920570027;0,00872248010774374;0,0179283141919883;0,00287909940737745;4,02679803887436e-05;0,000120378331813817;0,00209229338602813;0,809745345768547;0,00137189067184573
"forma";-0,511001442611572;0,38985459500037;0,238820686282698;-0,745257735504125;0,568574036035949;0,348302272770441;0,680663575451124;0,253840955369379;0,0654954691795006;0,000728459768037495;0,000424000758552791;0,000159112830956287;0,00278972451470417;0,421814623436284;0,000496368922128636
"competência";-0,65189749562067;0,293789172077488;-0,173070450586028;-0,886106768016962;0,399339735919838;-0,235250018044649;0,861191865341641;0,112067835747848;0,0267402989105123;0,001086754339826;0,000220721342306111;7,65982074919348e-05;0,00255724747181216;0,478404343563598;0,000585279059710725
"autoridade";0,137259535890179;-0,206884618033694;0,00853728469022144;0,552522012646331;-0,832789538447817;0,0343658288583312;0,406951443407711;0,592355009134494;0,000693547457797422;4,16091390983331e-05;9,45279156573288e-05;1,6096935577774e-07;0,00220853190747414;0,146533522740626;4,74217589734711e-05
"relação";-0,444187470550445;-0,551465943974928;-0,214509758392026;-0,600345637963208;-0,745338839792898;-0,28992262566886;0,478395271879642;0,472454278680891;0,0491504494394663;0,000504551342307109;0,000777696515402939;0,000117670301266875;0,00255724747181216;0,437359561570288;0,000489158955496105
"garantia";-1,460669798034;-1,3497846616471;0,114612956599911;-0,733217433422123;-0,677556040809162;0,057532659323974;0,645225628986245;0,353024306504175;0,00175006450957907;0,00620003562387742;0,00529442820184176;3,81731076966558e-05;0,00290596303615018;1,23840302911599;0,00445670714437888
