"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"600";600;0;0;0;0;0;0;0;0;0
"601";601;0;0;0;0;0;0;0;0;1
"602";602;0;0;0;0;0;0;0;0;1
"603";603;0;0;0;0;0;0;0;0;0
"604";604;0;0;0;0;0;0;0;0;2
"605";605;0;0;0;0;0;0;0;0;1
"606";606;0;0;0;0;0;0;0;0;1
"607";607;0;4;4;4;4;4;4;4;4
"608";608;0;0;0;0;0;0;0;0;0
"609";609;0;0;0;0;0;0;0;0;1
"610";610;0;0;0;0;0;3;3;3;3
"611";611;0;0;0;0;0;0;0;0;2
"612";612;0;0;0;0;0;0;0;0;1
"613";613;0;0;0;0;0;0;0;0;1
"614";614;0;4;4;4;4;4;4;4;4
"615";615;0;0;0;0;0;3;3;3;3
"616";616;0;4;4;4;4;4;4;4;4
"617";617;0;0;0;0;0;0;0;0;2
"618";618;0;4;4;4;4;4;4;4;4
"619";619;0;4;4;4;4;4;4;4;4
"620";620;0;4;4;4;4;4;4;4;4
"621";621;0;4;4;4;4;4;4;4;4
"622";622;0;4;4;4;4;4;4;4;4
"623";623;0;4;4;4;4;4;4;4;4
"624";624;0;4;4;4;4;4;4;4;4
"625";625;0;0;0;0;0;0;0;0;2
"626";626;0;4;4;4;4;4;4;4;4
"627";627;0;0;0;0;0;0;0;0;2
"628";628;0;0;0;0;0;0;0;0;2
"629";629;0;0;0;0;0;0;0;0;0
"630";630;0;0;0;0;0;0;0;0;2
"631";631;0;0;0;0;0;0;0;0;1
"632";632;0;0;0;0;0;0;0;0;1
"633";633;0;0;0;0;0;0;0;0;0
"634";634;0;0;0;0;0;0;0;0;0
"635";635;0;0;0;0;0;3;3;3;3
"636";636;0;0;0;0;0;0;0;0;2
"637";637;0;0;0;0;0;0;0;0;0
"638";638;0;0;0;0;0;0;0;0;1
"639";639;0;0;0;0;0;0;0;0;2
"640";640;0;0;0;0;0;3;3;3;3
"641";641;0;0;0;0;0;0;0;0;1
"642";642;0;4;4;4;4;4;4;4;4
"643";643;0;4;4;4;4;4;4;4;4
"644";644;0;4;4;4;4;4;4;4;4
"645";645;0;4;4;4;4;4;4;4;4
"646";646;0;4;4;4;4;4;4;4;4
"647";647;0;4;4;4;4;4;4;4;4
"648";648;0;4;4;4;4;4;4;4;4
"649";649;0;4;4;4;4;4;4;4;4
"650";650;0;4;4;4;4;4;4;4;4
"651";651;0;0;0;0;0;0;0;0;1
"652";652;0;0;0;0;0;0;0;0;2
"653";653;0;0;0;0;0;0;0;0;1
"654";654;0;0;0;0;0;0;0;0;2
"655";655;0;0;0;0;0;0;0;0;2
"656";656;0;0;0;0;0;0;0;0;2
"657";657;0;0;0;0;0;3;3;3;3
"658";658;0;0;0;0;0;0;0;0;2
"659";659;0;0;0;0;0;3;3;3;3
"660";660;0;0;0;0;0;0;0;0;1
"661";661;0;0;0;0;0;3;3;3;3
"662";662;0;0;0;0;0;0;0;0;1
"663";663;0;0;0;0;0;3;3;3;3
"664";664;0;0;0;0;0;0;0;0;2
"665";665;0;0;0;0;0;0;0;0;0
"666";666;0;0;0;0;0;0;0;0;0
"667";667;0;0;0;0;0;0;0;0;0
"668";668;0;0;0;0;0;0;0;0;0
"669";669;0;0;0;0;0;0;0;0;2
"670";670;0;0;0;0;0;0;0;0;2
"671";671;0;0;0;0;0;0;0;0;2
"672";672;0;0;0;0;0;0;0;0;1
"673";673;0;4;4;4;4;4;4;4;4
"674";674;0;4;4;4;4;4;4;4;4
"675";675;0;0;0;0;0;0;0;0;2
"676";676;0;4;4;4;4;4;4;4;4
"677";677;0;4;4;4;4;4;4;4;4
"678";678;0;4;4;4;4;4;4;4;4
"679";679;0;4;4;4;4;4;4;4;4
"680";680;0;4;4;4;4;4;4;4;4
"681";681;0;4;4;4;4;4;4;4;4
"682";682;0;0;0;0;0;0;0;0;0
"683";683;0;4;4;4;4;4;4;4;4
"684";684;0;0;0;0;0;0;0;0;2
"685";685;0;4;4;4;4;4;4;4;4
"686";686;0;4;4;4;4;4;4;4;4
"687";687;0;4;4;4;4;4;4;4;4
"688";688;0;4;4;4;4;4;4;4;4
"689";689;0;0;0;0;0;0;0;0;2
"690";690;0;4;4;4;4;4;4;4;4
"691";691;0;0;0;0;0;0;0;0;1
"692";692;0;4;4;4;4;4;4;4;4
"693";693;0;0;0;0;0;0;0;0;1
"694";694;0;0;0;0;0;0;0;0;1
"695";695;0;4;4;4;4;4;4;4;4
"696";696;0;0;0;0;0;0;0;0;1
"697";697;0;0;0;0;0;0;0;0;1
"698";698;0;4;4;4;4;4;4;4;4
"699";699;0;0;0;0;0;0;0;0;1
"700";700;0;0;0;0;0;0;0;0;1
"701";701;0;0;0;0;0;0;0;0;1
"702";702;0;0;0;0;0;0;0;0;1
"703";703;0;4;4;4;4;4;4;4;4
"704";704;0;0;0;0;0;0;0;0;1
"705";705;0;0;0;0;0;0;0;0;1
"706";706;0;0;0;0;0;0;0;0;1
"707";707;0;4;4;4;4;4;4;4;4
"708";708;0;0;0;0;0;0;0;0;2
"709";709;0;4;4;4;4;4;4;4;4
"710";710;0;0;0;0;0;0;0;0;1
"711";711;0;4;4;4;4;4;4;4;4
"712";712;0;4;4;4;4;4;4;4;4
"713";713;0;0;0;0;0;0;0;0;0
"714";714;0;0;0;0;0;0;0;0;0
"715";715;0;0;0;0;0;0;0;0;0
"716";716;0;0;0;0;0;0;0;0;0
"717";717;0;0;0;0;0;0;0;0;1
"718";718;0;0;0;0;0;0;0;0;1
"719";719;0;0;0;0;0;0;0;0;0
"720";720;0;0;0;0;0;0;0;0;0
"721";721;0;0;0;0;0;3;3;3;3
"722";722;0;0;0;0;0;0;0;0;1
"723";723;0;0;0;0;0;0;0;0;1
"724";724;0;0;0;0;0;0;0;0;0
"725";725;0;0;0;0;0;0;0;0;0
"726";726;0;0;0;0;0;0;0;0;0
"727";727;0;0;0;0;0;0;0;0;0
"728";728;0;0;0;0;0;0;0;0;0
"729";729;0;0;0;0;0;3;3;3;3
"730";730;0;0;0;0;0;0;0;0;0
"731";731;0;0;0;0;0;0;0;0;0
"732";732;0;0;0;0;0;0;0;0;0
"733";733;0;0;0;0;0;0;0;0;0
"734";734;0;0;0;0;0;0;0;0;0
"735";735;0;0;0;0;0;3;3;3;3
"736";736;0;0;0;0;0;0;0;0;0
"737";737;0;0;0;0;0;0;0;0;0
"738";738;0;0;0;0;0;0;0;0;0
"739";739;0;0;0;0;0;0;0;0;0
"740";740;0;0;0;0;0;3;3;3;3
"741";741;0;0;0;0;0;0;0;0;0
"742";742;0;0;0;0;0;0;0;0;1
"743";743;0;0;0;0;0;3;3;3;3
"744";744;0;0;0;0;0;3;3;3;3
"745";745;0;4;4;4;4;4;4;4;4
"746";746;0;0;0;0;0;0;0;0;2
"747";747;0;0;0;0;0;3;3;3;3
"748";748;0;0;0;0;0;3;3;3;3
"749";749;0;0;0;0;0;3;3;3;3
"750";750;0;0;0;0;0;3;3;3;3
"751";751;0;0;0;0;0;0;0;0;1
"752";752;0;0;0;0;0;0;0;0;1
"753";753;0;0;0;0;0;0;0;0;1
"754";754;0;0;0;0;0;3;3;3;3
"755";755;0;0;0;0;0;0;0;0;1
"756";756;0;0;0;0;0;0;0;0;2
"757";757;0;0;0;0;0;0;0;0;0
"758";758;0;0;0;0;0;0;0;0;1
"759";759;0;0;0;0;0;0;0;0;0
"760";760;0;0;0;0;0;0;0;0;2
"761";761;0;0;0;0;0;0;0;0;0
"762";762;0;4;4;4;4;4;4;4;4
"763";763;0;4;4;4;4;4;4;4;4
"764";764;0;4;4;4;4;4;4;4;4
"765";765;0;0;0;0;0;3;3;3;3
"766";766;0;4;4;4;4;4;4;4;4
"767";767;0;0;0;0;0;0;0;0;0
"768";768;0;0;0;0;0;0;0;0;0
"769";769;0;4;4;4;4;4;4;4;4
"770";770;0;4;4;4;4;4;4;4;4
"771";771;0;0;0;0;0;0;0;0;1
"772";772;0;4;4;4;4;4;4;4;4
"773";773;0;4;4;4;4;4;4;4;4
"774";774;0;4;4;4;4;4;4;4;4
"775";775;0;4;4;4;4;4;4;4;4
"776";776;0;4;4;4;4;4;4;4;4
"777";777;0;4;4;4;4;4;4;4;4
"778";778;0;4;4;4;4;4;4;4;4
"779";779;0;0;0;0;0;0;0;0;2
"780";780;0;0;0;0;0;0;0;0;0
"781";781;0;0;0;0;0;0;0;0;0
"782";782;0;0;0;0;0;0;0;0;0
"783";783;0;0;0;0;0;0;0;0;0
"784";784;0;0;0;0;0;0;0;0;0
"785";785;0;0;0;0;0;0;0;0;0
"786";786;0;0;0;0;0;0;0;0;2
"787";787;0;0;0;0;0;0;0;0;2
"788";788;0;0;0;0;0;0;0;0;2
"789";789;0;0;0;0;0;0;0;0;2
"790";790;0;0;0;0;0;0;0;0;2
"791";791;0;0;0;0;0;0;0;0;0
"792";792;0;0;0;0;0;0;0;0;0
"793";793;0;0;0;0;0;0;0;0;0
"794";794;0;0;0;0;0;0;0;0;0
"795";795;0;0;0;0;0;0;0;0;0
"796";796;0;0;0;0;0;3;3;3;3
"797";797;0;0;0;0;0;0;0;0;2
"798";798;0;0;0;0;0;3;3;3;3
"799";799;0;4;4;4;4;4;4;4;4
"800";800;0;0;0;0;0;3;3;3;3
"801";801;0;0;0;0;0;0;0;0;1
"802";802;0;4;4;4;4;4;4;4;4
"803";803;0;0;0;0;0;0;0;0;2
"804";804;0;0;0;0;0;0;0;0;2
"805";805;0;0;0;0;0;3;3;3;3
"806";806;0;0;0;0;0;3;3;3;3
"807";807;0;0;0;0;0;3;3;3;3
"808";808;0;0;0;0;0;3;3;3;3
"809";809;0;0;0;0;0;3;3;3;3
"810";810;0;0;0;0;0;3;3;3;3
"811";811;0;0;0;0;0;3;3;3;3
"812";812;0;0;0;0;0;3;3;3;3
"813";813;0;0;0;0;0;0;0;0;0
"814";814;0;0;0;0;0;3;3;3;3
"815";815;0;0;0;0;0;0;0;0;1
"816";816;0;4;4;4;4;4;4;4;4
"817";817;0;0;0;0;0;0;0;0;1
"818";818;0;0;0;0;0;3;3;3;3
"819";819;0;0;0;0;0;0;0;0;1
"820";820;0;4;4;4;4;4;4;4;4
"821";821;0;0;0;0;0;3;3;3;3
"822";822;0;0;0;0;0;0;0;0;0
"823";823;0;0;0;0;0;3;3;3;3
"824";824;0;0;0;0;0;0;0;0;0
"825";825;0;0;0;0;0;0;0;0;2
"826";826;0;0;0;0;0;0;0;0;2
"827";827;0;0;0;0;0;3;3;3;3
"828";828;0;0;0;0;0;0;0;0;2
"829";829;0;0;0;0;0;0;0;0;2
"830";830;0;0;0;0;0;3;3;3;3
"831";831;0;0;0;0;0;3;3;3;3
"832";832;0;0;0;0;0;0;0;0;0
"833";833;0;0;0;0;0;0;0;0;1
"834";834;0;0;0;0;0;0;0;0;2
"835";835;0;0;0;0;0;3;3;3;3
"836";836;0;0;0;0;0;0;0;0;1
