"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"660";0;0;0;0;0;0;0;0;1
"661";0;0;0;0;0;3;3;3;3
"662";0;0;0;0;0;0;0;0;1
"663";0;0;0;0;0;3;3;3;3
"664";0;0;0;0;0;0;0;0;2
"665";0;0;0;0;0;0;0;0;0
"666";0;0;0;0;0;0;0;0;0
"667";0;0;0;0;0;0;0;0;0
"668";0;0;0;0;0;0;0;0;0
"669";0;0;0;0;0;0;0;0;2
"670";0;0;0;0;0;0;0;0;2
"671";0;0;0;0;0;0;0;0;2
"672";0;0;0;0;0;0;0;0;1
"673";0;4;4;4;4;4;4;4;4
"674";0;4;4;4;4;4;4;4;4
"675";0;0;0;0;0;0;0;0;2
"676";0;4;4;4;4;4;4;4;4
"677";0;4;4;4;4;4;4;4;4
"678";0;4;4;4;4;4;4;4;4
"679";0;4;4;4;4;4;4;4;4
"680";0;4;4;4;4;4;4;4;4
"681";0;4;4;4;4;4;4;4;4
"682";0;0;0;0;0;0;0;0;0
"683";0;4;4;4;4;4;4;4;4
"684";0;0;0;0;0;0;0;0;2
"685";0;4;4;4;4;4;4;4;4
"686";0;4;4;4;4;4;4;4;4
"687";0;4;4;4;4;4;4;4;4
"688";0;4;4;4;4;4;4;4;4
"689";0;0;0;0;0;0;0;0;2
"690";0;4;4;4;4;4;4;4;4
"691";0;0;0;0;0;0;0;0;1
"692";0;4;4;4;4;4;4;4;4
"693";0;0;0;0;0;0;0;0;1
"694";0;0;0;0;0;0;0;0;1
"695";0;4;4;4;4;4;4;4;4
"696";0;0;0;0;0;0;0;0;1
"697";0;0;0;0;0;0;0;0;1
"698";0;4;4;4;4;4;4;4;4
"699";0;0;0;0;0;0;0;0;1
"700";0;0;0;0;0;0;0;0;1
"701";0;0;0;0;0;0;0;0;1
"702";0;0;0;0;0;0;0;0;1
"703";0;4;4;4;4;4;4;4;4
"704";0;0;0;0;0;0;0;0;1
"705";0;0;0;0;0;0;0;0;1
"706";0;0;0;0;0;0;0;0;1
"707";0;4;4;4;4;4;4;4;4
"708";0;0;0;0;0;0;0;0;2
"709";0;4;4;4;4;4;4;4;4
"710";0;0;0;0;0;0;0;0;1
"711";0;4;4;4;4;4;4;4;4
"712";0;4;4;4;4;4;4;4;4
"713";0;0;0;0;0;0;0;0;0
"714";0;0;0;0;0;0;0;0;0
"715";0;0;0;0;0;0;0;0;0
"716";0;0;0;0;0;0;0;0;0
"717";0;0;0;0;0;0;0;0;1
"718";0;0;0;0;0;0;0;0;1
"719";0;0;0;0;0;0;0;0;0
"720";0;0;0;0;0;0;0;0;0
"721";0;0;0;0;0;3;3;3;3
"722";0;0;0;0;0;0;0;0;1
"723";0;0;0;0;0;0;0;0;1
"724";0;0;0;0;0;0;0;0;0
"725";0;0;0;0;0;0;0;0;0
"726";0;0;0;0;0;0;0;0;0
"727";0;0;0;0;0;0;0;0;0
"728";0;0;0;0;0;0;0;0;0
"729";0;0;0;0;0;3;3;3;3
"730";0;0;0;0;0;0;0;0;0
"731";0;0;0;0;0;0;0;0;0
"732";0;0;0;0;0;0;0;0;0
"733";0;0;0;0;0;0;0;0;0
"734";0;0;0;0;0;0;0;0;0
"735";0;0;0;0;0;3;3;3;3
"736";0;0;0;0;0;0;0;0;0
"737";0;0;0;0;0;0;0;0;0
"738";0;0;0;0;0;0;0;0;0
"739";0;0;0;0;0;0;0;0;0
"740";0;0;0;0;0;3;3;3;3
"741";0;0;0;0;0;0;0;0;0
"742";0;0;0;0;0;0;0;0;1
"743";0;0;0;0;0;3;3;3;3
"744";0;0;0;0;0;3;3;3;3
"745";0;4;4;4;4;4;4;4;4
"746";0;0;0;0;0;0;0;0;2
"747";0;0;0;0;0;3;3;3;3
"748";0;0;0;0;0;3;3;3;3
"749";0;0;0;0;0;3;3;3;3
"750";0;0;0;0;0;3;3;3;3
"751";0;0;0;0;0;0;0;0;1
"752";0;0;0;0;0;0;0;0;1
"753";0;0;0;0;0;0;0;0;1
"754";0;0;0;0;0;3;3;3;3
"755";0;0;0;0;0;0;0;0;1
"756";0;0;0;0;0;0;0;0;2
"757";0;0;0;0;0;0;0;0;0
"758";0;0;0;0;0;0;0;0;1
"759";0;0;0;0;0;0;0;0;0
"760";0;0;0;0;0;0;0;0;2
"761";0;0;0;0;0;0;0;0;0
"762";0;4;4;4;4;4;4;4;4
"763";0;4;4;4;4;4;4;4;4
"764";0;4;4;4;4;4;4;4;4
"765";0;0;0;0;0;3;3;3;3
"766";0;4;4;4;4;4;4;4;4
"767";0;0;0;0;0;0;0;0;0
"768";0;0;0;0;0;0;0;0;0
"769";0;4;4;4;4;4;4;4;4
"770";0;4;4;4;4;4;4;4;4
"771";0;0;0;0;0;0;0;0;1
"772";0;4;4;4;4;4;4;4;4
"773";0;4;4;4;4;4;4;4;4
"774";0;4;4;4;4;4;4;4;4
"775";0;4;4;4;4;4;4;4;4
"776";0;4;4;4;4;4;4;4;4
"777";0;4;4;4;4;4;4;4;4
"778";0;4;4;4;4;4;4;4;4
"779";0;0;0;0;0;0;0;0;2
"780";0;0;0;0;0;0;0;0;0
"781";0;0;0;0;0;0;0;0;0
"782";0;0;0;0;0;0;0;0;0
"783";0;0;0;0;0;0;0;0;0
"784";0;0;0;0;0;0;0;0;0
"785";0;0;0;0;0;0;0;0;0
"786";0;0;0;0;0;0;0;0;2
"787";0;0;0;0;0;0;0;0;2
"788";0;0;0;0;0;0;0;0;2
"789";0;0;0;0;0;0;0;0;2
"790";0;0;0;0;0;0;0;0;2
"791";0;0;0;0;0;0;0;0;0
"792";0;0;0;0;0;0;0;0;0
"793";0;0;0;0;0;0;0;0;0
"794";0;0;0;0;0;0;0;0;0
"795";0;0;0;0;0;0;0;0;0
"796";0;0;0;0;0;3;3;3;3
"797";0;0;0;0;0;0;0;0;2
"798";0;0;0;0;0;3;3;3;3
"799";0;4;4;4;4;4;4;4;4
"800";0;0;0;0;0;3;3;3;3
"801";0;0;0;0;0;0;0;0;1
"802";0;4;4;4;4;4;4;4;4
"803";0;0;0;0;0;0;0;0;2
"804";0;0;0;0;0;0;0;0;2
"805";0;0;0;0;0;3;3;3;3
"806";0;0;0;0;0;3;3;3;3
"807";0;0;0;0;0;3;3;3;3
"808";0;0;0;0;0;3;3;3;3
"809";0;0;0;0;0;3;3;3;3
"810";0;0;0;0;0;3;3;3;3
"811";0;0;0;0;0;3;3;3;3
"812";0;0;0;0;0;3;3;3;3
"813";0;0;0;0;0;0;0;0;0
"814";0;0;0;0;0;3;3;3;3
"815";0;0;0;0;0;0;0;0;1
"816";0;4;4;4;4;4;4;4;4
"817";0;0;0;0;0;0;0;0;1
"818";0;0;0;0;0;3;3;3;3
"819";0;0;0;0;0;0;0;0;1
"820";0;4;4;4;4;4;4;4;4
"821";0;0;0;0;0;3;3;3;3
"822";0;0;0;0;0;0;0;0;0
"823";0;0;0;0;0;3;3;3;3
"824";0;0;0;0;0;0;0;0;0
"825";0;0;0;0;0;0;0;0;2
"826";0;0;0;0;0;0;0;0;2
"827";0;0;0;0;0;3;3;3;3
"828";0;0;0;0;0;0;0;0;2
"829";0;0;0;0;0;0;0;0;2
"830";0;0;0;0;0;3;3;3;3
"831";0;0;0;0;0;3;3;3;3
"832";0;0;0;0;0;0;0;0;0
"833";0;0;0;0;0;0;0;0;1
"834";0;0;0;0;0;0;0;0;2
"835";0;0;0;0;0;3;3;3;3
"836";0;0;0;0;0;0;0;0;1
